company_id,entity_type,entity_id,parent_id,name,normalized_name,permalink,category_code,status,founded_at,closed_at,domain,homepage_url,twitter_username,logo_url,logo_width,logo_height,short_description,description,overview,tag_list,country_code,state_code,city,region,first_investment_at,last_investment_at,investment_rounds,invested_companies,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,created_by,created_at,updated_at,aquisition_price_amount
c:223813,Company,223813,NA,Apache Corp,apache,/company/apache-corp,cleantech,acquired,1954-01-01,NA,apachecorp.com,http://apachecorp.com,ApacheCorp,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0029/2129/292129v1-max-250x250.png,180,65,NA,NA,"Their mission is to grow a profitable global exploration and production company in a safe and environmentally responsible manner for the long-term benefit of our shareholders.

Apache was formed in 1954 with $250,000 of investor capital with the simple concept of becoming a significant and profitable oil company. Today, Apache Corporation is one of the world's top independent oil and gas exploration and production companies. The journey to this point was fueled by Apache's contrarian approach to business",NA,USA,TX,Houston,Houston,NA,NA,0,0,NA,NA,0,0,1993-01-01,1993-01-01,1,3,dhawalarco,2013-06-10T12:37:10Z,2013-07-19T04:31:27Z,3750000000
c:224060,Company,224060,NA,Bard Elecrtrophysiology,bard elecrtrophysiology,/company/bard-elecrtrophysiology,hardware,acquired,NA,NA,bardep.com,http://bardep.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0028/2258/282258v2-max-250x250.png,264,86,NA,NA,"For over 100 years, C. R. Bard, Inc. has been Advancing the Delivery of Healthcare® by creating innovative products and services that meet the needs of healthcare providers and patients. Today, Bard is a leader in products that focus on Disease State Management in three areas: Vascular, Urology, and Oncology. To complement these areas, Bard has a complete line of advanced Surgical Specialty Products and Services.

A division of C. R. Bard Inc., Bard Electrophysiology is a global company focused on the development and delivery of a broad range of devices for the diagnosis and treatment of cardiac arrhythmias.

Bard Electrophysiology offers a full product portfolio which includes advanced RF ablation and mapping catheters, diagnostic catheters, computer-based electrophysiology mapping and recording systems, temporary pacing electrodes, and vascular/cardiac access devices.

Through our rich history of commitment to innovative products, unparalleled support, and a dedication to education worldwide, Bard Electrophysiology continues to be a leader in the field of EP.",NA,USA,MA,Lowell,Boston,NA,NA,0,0,NA,NA,0,0,1996-01-01,1996-01-01,1,1,dhawalarco,2013-06-11T05:21:59Z,2013-07-01T03:23:13Z,275000000
c:224622,Company,224622,NA,Saperion,saperion,/company/saperion,manufacturing,acquired,1985-01-01,NA,saperion.com,http://saperion.com,SAPERION,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0031/1119/311119v1-max-250x250.png,204,95,Saperion provides enterprise content management and business process management software to accelerate and digitize paper-based processes.,NA,"SAPERION is a manufacturer of Enterprise Content Management and Business Process Management software.

To simplify: we provide software helping you to save money by accelerating and digitizing your paper-based processes. Furthermore, our software ensures that your documents are archived legally compliant  without creating expensive orphaned records.

SAPERION knows how crucial information is to a company's success: For more than 20 years, the company located in Berlin has developed high-capacity software for capturing, storing, processing and preparing corporate information.

In order to accelerate processes and increase efficiency, medium-sized
companies as well as globally operating corporations such as DaimlerChrysler, Deutsche Bank, Lufthansa, E.ON, Vodafone or Fleurop choose SAPERION products for Enterprise Content Management, Business Process Management, Workflow and Archiving.

These companies appreciate the competences of SAPERION: very good integration capability, nearly unlimited scalability, highest functionality on a stable platform and highly available information provision at distributed sites.",NA,DEU,NA,Berlin,Berlin,NA,NA,0,0,2003-12-02,2003-12-02,1,0,2001-01-01,2001-01-01,1,1,arco,2013-06-12T06:35:22Z,2013-08-21T03:10:35Z,72000000
c:2250,Company,2250,NA,PicScout,picscout,/company/picscout,web,acquired,2002-12-22,NA,picscout.com,http://www.picscout.com,picscout,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/8206/68206v8-max-250x250.jpg,1661,294,NA,NA,"Founded in 2002, PicScout is the worldwide leader in image tracking, enabler of client image monetization services, and the standard for image credit. Through its proprietary and highly scalable image recognition technology, PicScout created the image copyright protection marketplace through its widely used ImageTracker product and is now leading the way for image commerce to become a legitimate Internet economy.  A financially independent, privately held company, PicScout has offices in the Silicon Valley and Hertzelia, Israel. The company's products ImageTracker and ImageExchange utilize the company's Image IRC service platform which is based on its proprietary image recognition technology for its index, metadata registry and API connection to provide a wide variety of solutions involving image protection, ownership, identification, commerce, as well as business intelligence. PicScout is a member of PACA www.pacaoffice.org, CEPIC www.cepic.org, and BAPLA www.bapla.org.uk.",NA,ISR,NA,Hertzelia,Hertzelia,NA,NA,0,0,NA,NA,0,0,2009-01-01,2012-09-30,3,7,initial-importer,2008-02-14T08:28:04Z,2013-01-01T21:09:09Z,20000000
c:22505,Company,22505,NA,CreditCards.com,creditcards,/company/creditcards-com,web,acquired,2004-01-01,NA,creditcards.com,http://www.creditcards.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0004/3175/43175v2-max-250x250.png,100,50,NA,Credit card marketplace.,"CreditCards.com operates as an online credit card marketplace connecting consumers with various credit card issuers. Through its Web site creditcards.com, the company enables consumers to search for, compare, and apply for credit cards; and offer credit card issuers an online channel to acquire qualified applicants. It provides consumers with research, news articles, advice, and online tools to select and apply for credit cards based on their preferred criteria. The company was founded in 2004 and is headquartered in Austin, Texas.","personal-finance, credit-cards, credit-card",USA,NY,New York,New York,NA,NA,0,0,2010-01-15,2010-01-15,1,58800000,2006-10-01,2010-07-05,2,9,NA,2009-05-04T20:47:29Z,2010-07-06T17:59:08Z,145000000
c:2252,Company,2252,NA,UnsubCentral,unsubcentral,/company/unsubcentral,web,acquired,2003-12-17,NA,unsubcentral.com,http://www.unsubcentral.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0001/7371/17371v1-max-250x250.png,277,51,NA,NA,UnsubCentral provides tools to manage email lists across commercial email channels.,NA,USA,TX,Austin,Austin,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,initial-importer,2008-02-14T10:08:38Z,2008-05-24T01:25:32Z,10000000
c:225330,Company,225330,NA,Belo,belo,/company/belo,advertising,acquired,NA,NA,belo.com,http://www.belo.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/4885/274885v1-max-250x250.jpg,204,71,NA,NA,"From its beginnings as a Texas newspaper company in 1842 through the explosive growth of the past 20 years, Belo has prospered because of its relationship with its audiences. Belo's close community ties, strong journalistic reputation, and intense regional focus have been nurtured and expanded over time, resulting in powerful media brands and business opportunities that are not easily duplicated by competitors.",NA,USA,TX,Dallas,Dallas,NA,NA,0,0,NA,NA,0,0,NA,NA,0,2,arun,2013-06-13T16:27:54Z,2013-06-13T16:27:54Z,1500000000
c:22571,Company,22571,NA,Synosia Therapeutics,synosia therapeutics,/company/synosia-therapeutics,biotech,acquired,NA,NA,synosia.com,http://www.synosia.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0004/3264/43264v1-max-250x250.png,217,71,NA,Pharmaceutical Compounds,"Synosia Therapeutics develops and intends to commercialise products for unmet medical needs in psychiatry and neurology. The privately-owned company has in its pipeline six clinical-stage compounds acquired through partnerships with Novartis, Roche and Syngenta. Two of the compounds are marketed drugs being tested in new indications to extend their reach into neurological and psychiatric diseases with high unmet medical need, including anxiety and Parkinson's disease.",NA,CHE,NA,Basel,Basel,NA,NA,0,0,2007-01-05,2010-10-12,3,91500000,2010-10-12,2010-10-12,1,5,gene,2009-05-05T21:09:06Z,2009-09-16T10:48:07Z,121500000
c:226030,Company,226030,NA,JustChalo,justchalo,/company/justchalo,mobile,acquired,NA,NA,chaloapp.com,http://chaloapp.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/5517/275517v1-max-250x250.png,150,154,NA,NA,"Chalo is a mobile technology company focused on the US restaurant industry. Chalo's team consists of seasoned technology entrepreneurs who, between them, have started over 10 companies worldwide that they have successfully sold or taken public; including Aricent/KKR, Junglee/Amazon and Chaupaati/Futurebazaar.

Chalo's engineering team in Mumbai India has Stanford and IITB CS alumni, Silicon Valley returnees and engineers with over three decades of combined experience in building great consumer products globally. We are looking for stellar developers and domain experts to join us. We offer competitive salaries, stock options, a fun and productive work environment, lessons in brewing great espresso, and good laughs. Here is a description of what we are looking for.
",NA,USA,CA,Saratoga,SF Bay,NA,NA,0,0,NA,NA,0,0,NA,NA,0,2,arun,2013-06-15T04:51:49Z,2013-06-15T04:51:49Z,11000000
c:226868,Company,226868,NA,NinjaRecon.com,ninjarecon,/company/ninjarecon-com,NA,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,siriustraffic,2013-06-17T08:00:37Z,2013-06-17T17:11:33Z,50000
c:226869,Company,226869,NA,Nupunet.com,nupunet,/company/nupunet-com,NA,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,siriustraffic,2013-06-17T08:00:37Z,2013-06-17T17:11:33Z,27000
c:226870,Company,226870,NA,Nunebu.com,nunebu,/company/nunebu-com,NA,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,siriustraffic,2013-06-17T08:00:38Z,2013-06-17T17:11:33Z,17000
c:226871,Company,226871,NA,EliteBusinessHosting.com,elitebusinesshosting,/company/elitebusinesshosting-com,NA,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,siriustraffic,2013-06-17T08:00:38Z,2013-06-17T17:11:34Z,75000
c:226872,Company,226872,NA,SiriusDigitalMedia.com,siriusdigitalmedia,/company/siriusdigitalmedia-com,NA,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,siriustraffic,2013-06-17T08:00:38Z,2013-06-17T17:11:34Z,279000
c:2270,Company,2270,NA,Maxis,maxis,/company/maxis,software,acquired,NA,NA,maxis.com,http://www.maxis.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0001/2247/12247v1-max-250x250.png,800,517,NA,NA,"Maxis is a video game developer and is a subsidary or Electronic Arts (EA).  They're best know for creating the best selling computer game of all time, The Sims.",NA,USA,CA,Walnut Creek,SF Bay,NA,NA,0,0,NA,NA,0,0,2010-01-01,2013-06-17,3,9,initial-importer,2008-02-14T21:47:10Z,2008-02-15T10:39:43Z,125000000
c:22715,Company,22715,NA,CoreOptics,coreoptics,/company/coreoptics,network_hosting,acquired,2001-01-01,NA,coreoptics.com,http://www.coreoptics.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0004/3443/43443v1-max-250x250.png,223,107,NA,Optical Network,"CoreOptics is the leading providers of 10G and 40G Distortion Tolerant Transponder Modules and IC solutions for Metro, Regional and Long Haul optical and data networking markets.

With a belief that optical communications networks must become open systems that economically transmit information regardless of data rate or fiber types, CoreOptics provides the only field-proven MLSE-based equalization solutions on the market today. This innovative technology helps Tier 1 systems vendors and carriers deploy the next generation of high-performance networks using their existing fiber infrastructure.

CoreOptics' 10G and 40G Distortion Tolerant Transponder Modules eliminate the need for Optical Compensators and the respective Second Stage Amplifiers, allowing customers to reduce their first-in deployment cost by up to 30%.",NA,DEU,NA,Nuremberg,Nuremberg,NA,NA,0,0,2002-09-11,2008-04-01,4,89500000,NA,NA,0,5,gene,2009-05-07T22:39:43Z,2009-05-12T19:51:38Z,99000000
c:22721,Company,22721,NA,CubeTree,cubetree,/company/cubetree,enterprise,acquired,2008-01-01,NA,cubetree.com,http://www.cubetree.com,cubetree,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0004/3453/43453v2-max-250x250.jpg,629,127,NA,On demand Collaboration Suite,"CubeTree offers a full-featured enterprise collaboration suite built on an enterprise social networking platform. 
Companies can create private, secure enterprise social networks using CubeTree. By leveraging features which people already use in the consumer world â like user profiles, micro-blogging, follow/following news feeds and groups â CubeTree makes it easier for employees to understand and fully utilize the system. A full suite of collaboration tools is tightly integrated with CubeTreeâs enterprise social networking platform, and includes wikis, blogs, polls, file sharing, link sharing, search and more. 

CubeTree has pre-built integrations to many consumer and enterprise products including TwitterÂ®, Googleâ¢ Docs and Googleâ¢ Reader, Salesforce.comÂ®, WebExâ¢ and BasecampÂ®.

The standard version is free for unlimited users, allowing anyone to create a network for their company and invite colleagues to join. Premium versions offer additional features and storage. 
","collaboration, enterprise-collaboration, collaboration-suite, social-networking, enterprise-social-networking, social-business-software, wiki, enterprise-wiki",USA,CA,Redwood City,SF Bay,NA,NA,0,0,2008-02-01,2009-11-02,3,11500000,2009-06-01,2010-05-03,3,3,NA,2009-05-07T23:26:45Z,2013-03-18T06:58:13Z,50000000
c:2274,Company,2274,NA,Intwine,intwine,/company/intwine,NA,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,4,initial-importer,2008-02-14T22:08:58Z,2008-02-14T22:08:58Z,5000000
c:227489,Company,227489,NA,Smithfield,smithfield,/company/smithfield,NA,acquired,NA,NA,smithfieldfoods.com,http://smithfieldfoods.com,SmithfieldFoods,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/6472/276472v1-max-250x250.png,214,98,NA,NA,Smithfield Foods is determined to be an ethical food industry leader that excels every day at bringing delicious and nutritious meat products to millions of people around the world in a manner that sets industry benchmarks for sustainability.,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,prasant2013,2013-06-18T05:16:54Z,2013-06-18T05:16:54Z,4700000000
c:2275,Company,2275,NA,Where,where,/company/where-com,mobile,acquired,2004-01-01,NA,where.com,http://www.where.com,WHERE,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0006/3338/63338v13-max-250x250.png,501,235,NA,Local search and recommendations,"Where, LLC., a PayPal service also known as PayPal Media Network, is North America's leading location based media company. With over 4 million active users, the WHERE consumer application helps users discover, save and share local places by delivering relevant information and money-saving special offers from local merchants that are meaningful, and are delivered where and when they want them. WHERE is a top-ranked application on all mobile platforms and carriers. WHERE Ads, the largest mobile ad network with 100% geotargetable inventory in North America, connects merchants with nearby consumers who have expressed interest in their products. WHERE Ads delivers over 1 billion hyper-local ads monthly to over 100 publishers.",NA,USA,MA,Boston,Boston,NA,NA,0,0,2003-12-31,2009-01-01,4,19100000,2008-12-12,2011-05-15,6,23,initial-importer,2008-02-14T22:24:50Z,2013-11-26T21:01:11Z,135000000
c:227515,Company,227515,NA,Orchard Supply Hardware,orchard supply hardware,/company/orchard-supply-hardware,other,acquired,NA,NA,osh.com,http://osh.com,OrchardSupply,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/6491/276491v1-max-250x250.png,209,75,NA,NA,"Orchard Supply Hardware began in 1931 in the Santa Clara Valley. To ease the economic woes of the time, 30 farmers, mostly prune growers, gathered to begin buying their farm supplies cooperatively. Each farmer put up $30 and Orchard Supply was born.

Today Orchard Supply Hardware has close to 90 locations throughout the state of California and continues to expand.",NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,2006-01-01,2006-01-01,1,1,prasant2013,2013-06-18T05:48:39Z,2013-06-18T05:48:39Z,205000000
c:227546,Company,227546,NA,Fera Pharmaceuticals,fera pharmaceuticals,/company/fera-pharmaceuticals,biotech,acquired,NA,NA,ferapharma.com,http://ferapharma.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/6512/276512v1-max-250x250.jpg,122,71,NA,NA,NA,NA,NA,NA,NA,unknown,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,prasant2013,2013-06-18T06:22:01Z,2013-06-18T06:22:01Z,93000000
c:227622,Company,227622,NA,Jannderee,jannderee,/company/jannderee,other,acquired,1993-01-01,NA,jannderee.com,http://jannderee.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/6549/276549v1-max-250x250.png,631,138,NA,NA,"
Jannderee ESP was established as recently as 1993 to manufacture flavours for the food and beverage industry in South Africa.

But in the space of a few short years, and thanks to a passionate and determined team, we've grown significantly and now provide flavours around the globe.

It's an exciting business for us. And because we find it such a stimulating way to while away the waking hours, it's no burden for us to place extra emphasis on exceptional quality, innovative product application and outstanding service.

After all, if somethings worth doing, it must be worth doing incredibly well.",NA,ZAF,NA,JOHANNESBURG,Johannesburg,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,prasant2013,2013-06-18T07:20:20Z,2013-06-18T07:20:20Z,5200000
c:227629,Company,227629,NA,Heron Group,heron group,/company/heron-group,other,acquired,NA,NA,heron.com,http://www.heron.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/6554/276554v1-max-250x250.png,277,71,NA,NA,"The Heron Group of Companies is recognized as a leader in the industries in which the company invests and our success comes from a disciplined approach to opportunities. The Heron Group of Companies encompasses two distinct divisions - Heron Development Group and Heron Capital. Both are leaders in their fields, and represent the finest firms that serve their marketplaces.

Beginning over 30 years ago in the real estate development and residential building business, Heron has drawn upon its success stories to expand into different industry sectors. The lessons are simple. Heron strives to understand and meet the expectations of the customer; anticipate emerging trends in the targeted marketplace; and pay close attention to deliver a consistent, reliable product and service.",NA,CAN,NA,Ontario,Ontario,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,ashish2013,2013-06-18T07:28:44Z,2013-06-18T07:28:44Z,38000000
c:22764,Company,22764,NA,FocusFrame,focusframe,/company/focusframe,consulting,acquired,2000-01-01,NA,focusframe.com,http://www.focusframe.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0011/8471/118471v1-max-250x250.png,294,121,NA,Consulting Company,"FocusFrame was founded in 2000 as a private consulting firm dedicated to application quality management.  Focusing in ERP, CRM and Web-based quality management solutions, FocusFrame quickly formed alliances with key companies including Mercury Interactive (now HP), Siebel Systems (now Oracle), SAP and Deloitte Consulting and delivered hundreds of successful projects globally.
",NA,USA,CA,San Jose,SF Bay,NA,NA,0,0,NA,NA,0,0,2004-01-01,2004-01-01,1,2,NA,2009-05-08T17:46:57Z,2011-01-21T19:14:09Z,34300000
c:22768,Company,22768,NA,Nextstop,nextstop,/company/nextstop,web,acquired,2009-01-01,NA,nextstop.com,http://www.nextstop.com,nextstop,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0004/3492/43492v1-max-250x250.png,136,43,NA,Local/Travel recommendations,"Nextstop's members share recommendations for the places they love most all over the world, with the goal that wherever you are, nextstop can help you can find something great to do.  It features short, positive recommendations, with photos, maps, and factual information about all the places in the system.

Nextstop is useful when you are close to home or somewhere new.  You can find a new place to go to dinner, plan a weekend away, find something nearby when you're on a business trip, or plan a vacation.  You can discover places to visit and things to do by browsing to different locations through search, or simply browsing friends' recommendations to see what strikes your fancy. 

Each recommendation comes with a brief snippet of text from the person recommending the place. nextstop encourages people to keep these snippets short so that you don't have to go paging through volumes of reviews to understand what a place is about.","travel, recommendations",USA,CA,San Francisco,SF Bay,NA,NA,0,0,NA,NA,0,0,2009-01-01,2012-07-24,2,4,sophia,2009-05-08T18:09:18Z,2011-10-07T00:51:09Z,2500000
c:227861,Company,227861,NA,Elan Corporation,elan,/company/elan-corporation,biotech,acquired,1969-12-01,NA,elan.com,http://elan.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0029/7884/297884v1-max-250x250.jpg,110,54,NA,NA,"Elan Corporation, plc is a biotechnology company, headquartered in Ireland, committed to making a difference in the lives of patients and their families by dedicating itself to bringing innovations in science to fill significant unmet medical needs that continue to exist around the world. Elan was incorporated as a private limited company in Ireland in December 1969 and became a public limited company in January 1984. Elan shares trade on the New York and Irish Stock Exchanges.",NA,IRL,NA,Dublin 2,Dublin,NA,NA,0,0,NA,NA,0,0,2010-01-01,2010-01-01,1,8,arco,2013-06-18T13:07:09Z,2013-07-29T09:46:00Z,8600000000
c:22796,Company,22796,NA,Equitrac,equitrac,/company/equitrac,NA,acquired,NA,NA,equitrac.com,http://www.equitrac.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0013/4099/134099v1-max-250x250.jpg,227,75,NA,NA,"Equitrac Corporation is the global leader of print and cost management software solutions for the corporate, legal, education, healthcare and financial services markets. Equitrac's solutions are mission critical to all enterprises that are looking to more effectively manage their printing environments, reduce printing costs, increase security and lessen their environmental impact. The company is backed by an unmatched R&D program and is a preferred technology partner with all leading providers of multifunction printers, copiers, faxes and scanners. Equitrac has been in business for 30 years and has more than 25,000 customers in 70 countries around the world. Their solutions are deployed in Global 500 companies, AMLAW 200 legal firms, and leading colleges, universities and school districts.",NA,USA,FL,Plantation,Fort Lauderdale,NA,NA,0,0,NA,NA,0,0,NA,NA,0,1,NA,2009-05-09T15:01:03Z,2011-05-11T02:56:47Z,157000000
c:228,Company,228,NA,Cyworld,cyworld,/company/cyworld,web,acquired,1999-07-01,NA,us.cyworld.com,http://us.cyworld.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0002/2359/22359v3-max-250x250.jpg,294,81,NA,Social Network,"South Korea's most popular social networking site, Cyworld, has now brought a version of its site to the US.  Founded in 1999, Cyworld was bought in 2003 by SK Telecom, Korea's primary provider of mobile telecommunications.  Since then Cyworld has experienced rapid growth, becoming a social networking phenomenon in South Korea.  In fact, Cyworld has claimed more than one third of Korea's entire population as members, while achieving incredible penetration of Korea's young adult market: 90% of Koreans in their 20s are members of Cyworld.

Cyworld - US version - lets users sign up and create their own profile (called a Minihome in Cyworld) and their own avatar (Minime) for free.  You can then personalize your avatar, design a Miniroom, meet new people, stay in touch with friends, send messages, upload photos, exchange gifts, and more.  Essentially, Cyworld allows users to create their own personalized cyber-lives through which they can live vicariously, express themselves, and connect with friends.

The company has recently expanded its social networking site to other countries including China, Taiwan, Japan, and now the US.  It is sure to face steep competition from US social networking giants [MySpace](http://crunchbase.com/company/myspace) and [Facebook](http://crunchbase.com/company/facebook), and will face difficulty luring away US users who have been long-entrenched in their familiar social networks.  It will be interesting to see whether Cyworld's great success in Asia can translate to success in the US.",cyworld,KOR,NA,Seoul,Seoul,NA,NA,0,0,NA,NA,0,0,2005-01-01,2010-12-16,4,1,initial-importer,2007-07-20T09:34:30Z,2009-03-31T21:18:01Z,7140000
c:228058,Company,228058,NA,Bionostics,bionostics,/company/bionostics,biotech,acquired,NA,NA,bionostics.com,http://bionostics.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/7087/277087v1-max-250x250.png,244,112,NA,NA,"Bionostics is a world-leading developer and manufacturer of high quality, turnkey calibrators and quality control products for original equipment manufacturers (OEMs) for critical care / point-of-care and diabetes diagnostics test systems.

Located in Devens, Massachusetts, Bionostics offers a variety of services to provide high quality, cost effective, turn-key solutions to our customers, large and small. We maintain professional associations with customers and suppliers, striving to work together in relationships that are beneficial for all parties. As a key partner to world-class OEMs, we are acutely aware of our responsibility to maintain and foster the brand identities of our clients.

Our quality systems are certified to ISO 9001:2008 and 13485:2003. Our products are listed as Class I and Class II with the US FDA, bear Class II and Class III Medical Device Licenses in Canada and fully comply with requirements of 98/79/EC, the In-Vitro Diagnostics Directive.",NA,USA,MA,Devens,Boston,NA,NA,0,0,NA,NA,0,0,2012-01-01,2012-01-01,1,1,prasant2013,2013-06-19T03:21:35Z,2013-06-19T03:21:35Z,104000000
c:228066,Company,228066,NA,Dieletric parent corp,dieletric parent,/company/dieletric-parent-corp,hardware,acquired,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"Dialectric, in addition to manufacturing antennae, also makes radio frequency systems used in broadcasting.",NA,USA,NC,Charlotte,Charlotte,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,prasant2013,2013-06-19T03:37:06Z,2013-06-19T03:37:06Z,5000000
c:228074,Company,228074,NA,Telkom Kenya,telkom kenya,/company/telkom-kenya,public_relations,acquired,1999-04-01,NA,telkom.co.ke,http://telkom.co.ke,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/7098/277098v1-max-250x250.png,200,40,NA,NA,"Telkom Kenya was established as a telecommunications operator under the Companies Act in April 1999. We provide integrated communications solutions in Kenya with the widest range of voice and data services as well as network facilities for residential and business customers. We are proud to play a prominent role in the information and communications technology sector, serving millions of Kenyans across the country. The company, as at June 2011, has a customer base of approximately 2,800,000 customers on GSM, fixed and CDMA wireless platforms with a country-wide presence.",NA,KEN,NA,Nairobi,Nairobi,NA,NA,0,0,NA,NA,0,0,NA,NA,0,2,prasant2013,2013-06-19T03:53:36Z,2013-06-19T03:53:36Z,195000000
c:228105,Company,228105,NA,RepconStrickland,repconstrickland,/company/repconstrickland,other,acquired,NA,NA,repconstrickland.com,http://repconstrickland.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/7103/277103v1-max-250x250.png,217,104,NA,NA,"RepconStrickland is the premier provider of recurring turnaround and specialty services to the North American refinery, petrochemical, and other process industries.",NA,USA,TX,Corpus Christi,Corpus Christi,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,kshitish2013,2013-06-19T04:15:51Z,2013-06-19T04:15:51Z,455000000
c:22899,Company,22899,NA,Arieso,arieso,/company/arieso,mobile,acquired,2002-01-01,NA,arieso.com,http://www.arieso.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0009/3411/93411v1-max-250x250.png,144,51,NA,network optimization solutions,"Arieso Ltd. provides subscriber experience geo-location, capital budget management, and automatic network optimization solutions for wireless operators and service providers. It offers ariesoGEO, a mobile network performance monitoring and optimization solution; ariesoDNA, a network adaptation solution; ariesoCMP, a capital management and planning solution; and ariesoACP, an automatic cell planning and network optimization solution. The company also provides consulting, support, and maintenance services. Its solutions are used to focus on the actual subscriber experience, automate network design/optimization, and manage network capital budget programs. 

Arieso Ltd. was founded in 2002 and is based in Newbury, the United Kingdom with additional offices internationally.",NA,GBR,NA,Newbury,Newbury,NA,NA,0,0,2008-02-05,2010-04-07,3,9513176,2006-01-01,2013-03-08,2,1,arun,2009-05-12T08:31:18Z,2010-07-10T18:00:37Z,85000000
c:229357,Company,229357,NA,Hindusthan National Glass & Industries,hindusthan national glass industries,/company/hindusthan-national-glass-industries,NA,acquired,2006-01-01,NA,hngfloat.com,http://www.hngfloat.com,NA,http://s3.amazonaws.com/crunchbase_prod_assets/assets/images/resized/0027/8411/278411v1-max-250x250.jpg,155,90,NA,NA,"HNG Float Glass Ltd. (HNG FLOAT) was set up in 2006 under the flagship of Hindusthan National Glass & Ind. Ltd. (HNGIL) to manufacture float glass. The company has a state-of-the-art integrated plant at Halol, Gujarat (35kms from Vadodra) with a capacity of 600 TPD and provision for second float line of 850 TPD. It has been built under technical guidance from TECO(USA) with an investment of around Rs. 550 crore.

The companys corporate vision is to become a leading international producer of float glass by employing advanced technology, innovative techniques and motivated employee partnerships, and to create value for stakeholders and customers by achieving a rapid & sustained long term growth.",NA,IND,NA,Mumbai,Mumbai,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,prasant2013,2013-06-21T13:12:16Z,2013-06-21T13:12:16Z,60000000
